customer_id,name,last_name,address,phone_number,email_address,status,credit_limit
C230478,Richard,Ransom,Rarotonga, 67-296-7242,richard.ransom@gmail.org,True,63899.06
C425234,William,Auiles,Tuvalu,212-634-111,william.auiles@gmail.io,False,29498.61
C402616,Ray,Broadus,Samoa,693- 39-7427,ray.broadus@gmail.net,True,1470.46
C127694,David,Hathaway,Tuvalu,212-599-3987,david.hathaway@gmail.org,False,62188.97
C769383,Susan,Dyer,Tuvalu,468-555-8458,susan.dyer@gmail.io,True,15233.48
C019561,Beth,Lambert,Tuvalu,630-922-3490,beth.lambert@gmail.net,False,6636.37
C375121,Kenneth,Johns,Rarotonga,953-925-550,kenneth.johns@gmail.net,False,80461.93
C692161,James,Mcelreavy,Samoa,906-677-7837,james.mcelreavy@gmail.org,False,3068.53
C488013,Deborah,Kimber,Tuvalu,765-701-6280,deborah.kimber@gmail.com,True,69807.86
C014320,John,Kennedy,Tuvalu,627-143-8687,john.kennedy@gmail.net,False,93218.52
C035778,Jack,Trevino,Samoa,888-814-185,jack.trevino@gmail.net,False,81731.6
C426821,Ricky,Nichols,Tuvalu, 11-171-6080,ricky.nichols@gmail.io,False,40659.99
C762206,Berniece,Darden,Samoa,574-825-131,berniece.darden@gmail.org,False,74349.01
C665030,John,Brown,Samoa,402-906-9749,john.brown@gmail.com,False,57777.68
C995956,Lanelle,Quinones,Samoa,381-764-6599,lanelle.quinones@gmail.com,False,79203.96
C409174,Anna,Knox,Tuvalu,134-381-6446,anna.knox@bacteroids.net,False,16084.36
C123750,Linda,Doi,Downpipe,673-384-1696,linda.doi@box-office.com,False,11523.45
C121998,Brian,Jones,Narcostates,143-563-6870,brian.jones@ungood.io,True,19672.68
C530649,Peggy,Jones,Proponents,492- 44-3959,peggy.jones@Rieslings.org,False,56406.05
C602045,Ruth,Huseby,Rose-color,211-159-5075,ruth.huseby@gmail.org,True,6949.14
C704498,Michael,Platt,Pyroclast,776-450-7635,michael.platt@matter-of-fact.net,True,40497.39
C969692,Thomas,Benton,Rarotonga,487-334-1222,thomas.benton@gmail.com,False,78774.88
C727430,Frederick,Lindstedt,Rarotonga,493-805-8138,frederick.lindstedt@gmail.net,True,20803.83
C320760,Bessie,Talmage,Tuvalu,128-623-5812,bessie.talmage@gmail.org,True,69822.96
C766795,Yvonne,Ngo,Tuvalu,401- 78-3570,yvonne.ngo@gmail.net,True,69079.13
C070741,Judy,Hadley,Samoa,428-337-2594,judy.hadley@gmail.org,True,36797.82
C076625,John,Soledad,Tuvalu,572-145-3109,john.soledad@gmail.org,False,31796.54
C079105,Katie,Blythe,Rarotonga,315-640-6883,katie.blythe@gmail.org,False,4035.71
C491640,Chung,Oscar,Rarotonga,345-257-9320,chung.oscar@gmail.org,False,37437.1
C757850,James,Soto,Rarotonga,264-271-2462,james.soto@gmail.io,True,48871.6
C648079,Arleen,Walling,Rarotonga,114-511-2751,arleen.walling@gmail.com,False,88798.29
C153264,Mario,Lahay,Tuvalu,885-919-1949,mario.lahay@gmail.org,False,1039.09
C404086,Sylvia,Blackwell,Tuvalu,240- 70-8165,sylvia.blackwell@gmail.com,True,10229.73
C171690,David,Douglas,Samoa,980- 71-6871,david.douglas@gmail.com,True,54729.9
C047688,Christopher,Marroguin,Samoa,863-951-7534,christopher.marroguin@gmail.io,False,20187.09
C388874,Courtney,Sanders,Rarotonga,796-924-8979,courtney.sanders@gmail.org,True,83602.9
C536570,Wade,Fagnani,Tuvalu,854-646-9392,wade.fagnani@gmail.com,True,72111.49
C326525,Wendy,Hemmingsen,Samoa,732-552-9171,wendy.hemmingsen@gmail.io,False,44390.5
C395007,Howard,Queja,Samoa, 75-554-7380,howard.queja@gmail.org,True,67840.37
C042647,Robert,Decena,Tuvalu,168-270-677,robert.decena@gmail.org,False,51535.31
C879157,Regina,Fridley,Tuvalu,953-156-3477,regina.fridley@gmail.org,False,82564.04
C361467,Mattie,Speller,Rarotonga,956-583-8380,mattie.speller@gmail.com,False,56779.38
C955006,Margaret,King,Samoa,680-695-4711,margaret.king@gmail.net,True,44635.18
C185030,Shannon,Trapani,Tuvalu,386-406-671,shannon.trapani@gmail.net,False,8854.19
C331510,Christopher,Williams,Samoa, 65-766-4499,christopher.williams@gmail.net,False,95436.74
C584338,Rodney,Duncan,Tuvalu,500-461-4494,rodney.duncan@gmail.net,True,18324.22
C571720,Kyle,Barnett,Tuvalu,789-802-9337,kyle.barnett@gmail.com,False,4845.02
C568330,David,Levenstein,Rarotonga,446-400-2870,david.levenstein@gmail.org,False,6301.39
C910464,Edward,Laliberte,Tuvalu,114-292-8438,edward.laliberte@gmail.org,True,31217.74
C267787,Lidia,Spruill,Samoa,564-305-4460,lidia.spruill@gmail.com,False,95469.82
C592452,Kate,Smith,Samoa,638-347-4431,kate.smith@gmail.net,False,28957.18
C467636,James,Saunders,Rarotonga,757-912-7118,james.saunders@gmail.com,True,61461.38
C373959,Britt,Repine,Rarotonga,832-225-3327,britt.repine@gmail.net,True,50687.59
C600615,Jackie,Patterson,Samoa, 55-105-5094,jackie.patterson@gmail.net,False,19511.87
C308661,Jamie,Cox,Rarotonga,175-384-2741,jamie.cox@gmail.io,True,65034.0
C099372,Belinda,Jarrell,Samoa,725-474-2987,belinda.jarrell@gmail.org,True,84107.11
C778584,Cheryl,Shaner,Tuvalu,414-387-4373,cheryl.shaner@gmail.io,False,27606.19
C363508,Brian,Frey,Rarotonga,659-428-6887,brian.frey@gmail.net,True,48836.94
C750854,Nellie,Howard,Samoa,598-172-6467,nellie.howard@gmail.com,True,57663.39
C902720,Tom,Bonner,Rarotonga,158-711-8653,tom.bonner@gmail.com,True,39501.01
C441580,Adelia,Andrews,Rarotonga,859-329-1109,adelia.andrews@gmail.io,False,41208.54
C071799,Rodney,Kendrick,Rarotonga,598-206-8645,rodney.kendrick@gmail.io,False,30111.62
C346459,Frances,Rose,Tuvalu, 59-962-5083,frances.rose@gmail.com,True,71140.06
C080701,Rick,Black,Tuvalu,196-705-5808,rick.black@gmail.org,False,75477.79
C840340,Elmer,Bratton,Tuvalu,685-313- 91,elmer.bratton@gmail.io,True,60224.44
C624562,Alfredo,Mcgrath,Samoa,913-782-7606,alfredo.mcgrath@gmail.net,True,57917.3
C740291,Rebecca,Delagarza,Samoa,517-493-5331,rebecca.delagarza@gmail.net,False,88267.8
C281696,Samuel,Ward,Samoa,217-156-6281,samuel.ward@gmail.org,True,81845.85
C551539,Melissa,Mathis,Rarotonga,102-547-6992,melissa.mathis@gmail.com,False,34574.76
C046502,Shirley,Miller,Samoa,156-279-9939,shirley.miller@gmail.io,True,64109.38
C291202,Gary,Alan,Tuvalu,885-964-599,gary.alan@gmail.org,False,21735.11
C529585,Venita,Smith,Tuvalu,745- 66-633,venita.smith@gmail.com,False,71638.35
C208851,Katherine,Thompson,Samoa,412-926-6585,katherine.thompson@gmail.net,True,2689.1
C141452,Allan,Peace,Tuvalu,133-326-1161,allan.peace@gmail.net,True,48222.84
C131201,Glen,Pfaff,Tuvalu,477-847-522,glen.pfaff@gmail.com,False,67215.72
C469869,Mamie,Williams,Tuvalu,205-860-5773,mamie.williams@gmail.com,False,64531.43
C779246,Arthur,Richardson,Rarotonga, 92-587-1743,arthur.richardson@gmail.com,False,88024.72
C469548,Beverly,Benedict,Samoa,374- 12-5232,beverly.benedict@gmail.io,True,79999.28
C025978,James,Zamarripa,Tuvalu,266-932-349,james.zamarripa@gmail.net,False,91751.42
C165192,Gary,Robinson,Rarotonga,501-582-1192,gary.robinson@gmail.org,True,57667.35
C040704,Janet,Nelson,Samoa,274-890-125,janet.nelson@gmail.net,True,1783.14
C102679,James,Davis,Tuvalu,373-511-8546,james.davis@gmail.net,True,48158.64
C927253,Gloria,Brammer,Tuvalu, 18-690-6397,gloria.brammer@gmail.org,True,14132.31
C245648,Jose,Kirkland,Rarotonga,315-496-2020,jose.kirkland@gmail.com,False,86251.69
C866241,Brandi,Mejia,Samoa,731-912-9721,brandi.mejia@gmail.org,True,42796.14
C777349,Bradley,Temple,Tuvalu,931-153-7894,bradley.temple@gmail.net,False,4057.12
C745036,Lori,Simone,Samoa,808-446-5340,lori.simone@gmail.net,False,22438.7
C170732,Terry,Flores,Tuvalu,779-688-6241,terry.flores@gmail.com,False,13730.85
C287843,Laura,Moster,Samoa,214- 68-902,laura.moster@gmail.io,True,70048.13
C869675,Otto,Woodley,Rarotonga,488-131-9176,otto.woodley@gmail.com,False,8354.73
C469948,Peter,Vines,Tuvalu, 81-408-615,peter.vines@gmail.com,True,70928.42
C794014,Una,Chavez,Samoa,571-639-1709,una.chavez@gmail.io,False,54490.14
C155783,Donald,Brewer,Samoa,943-477-5345,donald.brewer@gmail.io,False,2064.12
C964415,Corey,Weaver,Tuvalu,395-730-6697,corey.weaver@gmail.com,True,96069.44
C748677,Joshua,Hau,Samoa,688-  8-1066,joshua.hau@gmail.org,False,8436.66
C712940,Anna,Ferman,Tuvalu,303-613-4232,anna.ferman@gmail.io,False,64504.75
C738507,Tina,Johnston,Tuvalu,942-200-4699,tina.johnston@gmail.org,False,72842.12
C366964,Glen,Becker,Samoa,791-803-5531,glen.becker@gmail.com,False,62299.95
C363790,Dominique,Brickman,Samoa,255-597-2585,dominique.brickman@gmail.io,True,83832.19
C336455,Thomas,Uber,Tuvalu,543- 33-8905,thomas.uber@gmail.com,False,2566.89
C017712,Duane,Hirsch,Samoa,195-740-4319,duane.hirsch@gmail.org,False,3852.02
C952728,Caren,Riddle,Samoa,831-205-9487,caren.riddle@gmail.io,True,21823.86
C300953,Jennifer,Lewis,Samoa,615- 26-7643,jennifer.lewis@gmail.io,False,56570.24
C346753,Eunice,Jensen,Samoa,644-817-5190,eunice.jensen@gmail.io,True,40960.41
C854299,Thu,Breeden,Tuvalu,931-329-934,thu.breeden@gmail.org,True,66664.56
C217222,Charlene,Proctor,Rarotonga,685-900-4532,charlene.proctor@gmail.io,True,80742.26
C813047,Christopher,Miller,Samoa,795-666-8085,christopher.miller@gmail.net,False,56273.63
C850839,Mark,Goldberg,Tuvalu,612-280-7132,mark.goldberg@gmail.com,False,14330.73
C719983,Laura,Villegas,Tuvalu,133-372-8134,laura.villegas@gmail.net,False,17355.56
C257196,Hilda,Grider,Samoa, 89- 12-8505,hilda.grider@gmail.io,False,54388.13
C635241,Karen,Blea,Tuvalu,403- 83-2765,karen.blea@gmail.io,True,96775.92
C565256,Kenneth,Mohan,Tuvalu,545-936-254,kenneth.mohan@gmail.io,False,47397.86
C811177,Julie,Amos,Samoa,317-713-9654,julie.amos@gmail.io,True,37738.29
C231723,Michael,Kowalski,Tuvalu, 40-238-9897,michael.kowalski@gmail.net,False,59468.6
C588848,Brenda,Smith,Tuvalu,378- 78-4630,brenda.smith@gmail.org,False,50357.52
C944450,Melissa,Krok,Tuvalu,926-742-6784,melissa.krok@gmail.com,True,60467.21
C920810,Hildred,Frank,Tuvalu,998-667-4276,hildred.frank@gmail.org,True,96671.6
C824599,Kari,Deshotel,Tuvalu,578-916-7374,kari.deshotel@gmail.net,False,21080.88
C927352,Kenneth,Ryan,Samoa,330-312-8397,kenneth.ryan@gmail.org,False,24135.56
C841052,Jill,Petermann,Tuvalu,988-769-8274,jill.petermann@gmail.net,True,24870.58
C760562,James,Sloat,Rarotonga,627-186-8189,james.sloat@gmail.com,True,81513.03
C441030,Jeffrey,Munroe,Samoa,502-112-677,jeffrey.munroe@gmail.com,True,28805.8
C372580,Jack,Boyd,Samoa, 83-783-6093,jack.boyd@gmail.io,True,50929.38
C693419,Perry,Gomez,Rarotonga,661- 91-9975,perry.gomez@gmail.org,False,26381.61
C291342,Louis,Woods,Samoa,519-412-6201,louis.woods@gmail.com,False,99649.13
C319709,Shamika,Mildon,Samoa,655-953-2319,shamika.mildon@gmail.io,True,30134.44
C568256,Raymond,Rowell,Tuvalu,980-512-8803,raymond.rowell@gmail.com,False,34624.07
C942272,Francis,Schaeffer,Samoa,191-437-6999,francis.schaeffer@gmail.org,False,42325.38
C755738,Marcus,Hansen,Rarotonga,960-240-3618,marcus.hansen@gmail.com,False,83530.11
C588523,Fannie,Brown,Tuvalu,150-759-5763,fannie.brown@gmail.net,False,38431.34
C602248,Leona,Gonzalez,Rarotonga,184- 36-6096,leona.gonzalez@gmail.org,False,79361.24
C522740,Michael,Hardy,Tuvalu,848-382-2177,michael.hardy@gmail.com,True,54.31
C221733,Larry,Freeman,Samoa,742-980-3733,larry.freeman@gmail.io,False,87181.67
C020153,Cheryl,Rivera,Samoa, 30-351-6556,cheryl.rivera@gmail.com,True,99471.15
C554795,Karen,Luna,Samoa,937-832-9604,karen.luna@gmail.net,False,80007.95
C050586,Scott,Soehl,Rarotonga,515-534-9441,scott.soehl@gmail.org,False,89049.14
C143634,Kathy,Gonzalez,Rarotonga,209-549-5685,kathy.gonzalez@gmail.net,True,28772.66
C272854,Paige,Jensen,Samoa,207-529-6632,paige.jensen@gmail.com,True,27715.89
C871844,Angelica,Giles,Samoa,378-876-3340,angelica.giles@gmail.com,False,29349.66
C336034,David,Oneill,Rarotonga,387- 17-3171,david.oneill@gmail.com,True,84172.51
C256951,Jordan,Felty,Tuvalu,658-707-7535,jordan.felty@gmail.net,True,53603.83
C030003,Kimberly,Cress,Tuvalu,661-109-988,kimberly.cress@gmail.io,True,88604.3
C499231,Rita,Leclerc,Samoa,394-807-5218,rita.leclerc@gmail.com,True,41108.4
C643636,Manuel,Greene,Rarotonga,309-240-8356,manuel.greene@gmail.com,False,49089.24
C135517,Frances,Smith,Rarotonga, 74-428-341,frances.smith@gmail.org,True,67869.04
C695947,Erin,Gibson,Rarotonga,976-969-9959,erin.gibson@gmail.com,False,12448.35
C867753,Alfredo,Rose,Rarotonga, 18-992-4588,alfredo.rose@gmail.org,True,84386.09
C201871,Alfredo,Lozano,Tuvalu,171-661-9422,alfredo.lozano@gmail.org,True,22271.35
C289484,Mark,Cross,Rarotonga,106-808-8205,mark.cross@gmail.io,True,2365.85
C940872,Daisy,Molinar,Samoa,238-218-4132,daisy.molinar@gmail.com,False,316.23
C294152,Manuel,Moore,Samoa,651-527-3874,manuel.moore@gmail.org,False,66651.09
C702503,Robert,Kirn,Tuvalu,849-834-4173,robert.kirn@gmail.org,False,95177.19
C224289,Larry,Taylor,Samoa,376-584-3628,larry.taylor@gmail.net,True,53150.46
C143674,Angela,George,Rarotonga,791-315-2256,angela.george@gmail.com,True,78170.83
C033181,Louise,Markey,Rarotonga,309-944-1871,louise.markey@gmail.com,False,46844.72
C114568,Carl,Robertson,Tuvalu,582-651-2251,carl.robertson@gmail.com,True,3731.9
C881108,Michael,Crawford,Samoa,532-124-8317,michael.crawford@gmail.io,False,83743.15
C539698,Margaret,Pollard,Rarotonga,837-914-6944,margaret.pollard@gmail.org,False,91337.21
C194272,Karen,Brown,Tuvalu,320-812-4053,karen.brown@gmail.io,True,24134.76
C010799,Dewayne,Senft,Samoa,723-351-1836,dewayne.senft@gmail.io,True,44712.88
C051912,Donna,Kshywonis,Samoa,449- 69-1145,donna.kshywonis@gmail.com,False,51994.55
C142299,Jeffery,Collier,Samoa, 48-591-9497,jeffery.collier@gmail.io,False,65922.69
C886509,Terrilyn,Rutherford,Rarotonga,811-625-2719,terrilyn.rutherford@gmail.net,True,40990.62
C407594,Noel,Williams,Tuvalu, 12-205-3094,noel.williams@gmail.io,True,72015.68
C715891,Lise,Harry,Tuvalu,407-485-6265,lise.harry@gmail.org,False,74325.46
C276610,Gloria,Polkinghorn,Samoa,681-842-904,gloria.polkinghorn@gmail.io,False,70281.49
C085403,Kathleen,Taylor,Tuvalu, 90-131-2324,kathleen.taylor@gmail.io,False,57829.44
C485953,Ray,Jones,Tuvalu,132-530-8669,ray.jones@gmail.io,True,25743.02
C791794,William,Craig,Samoa,954-825-5782,william.craig@gmail.org,True,18725.23
C196104,Tim,Valenzuela,Tuvalu,943-668-4898,tim.valenzuela@gmail.com,True,83533.98
C237557,Joe,Ballenger,Samoa,918-133-2472,joe.ballenger@gmail.org,False,12761.36
C150088,Jason,Vanicek,Rarotonga,376-939-6008,jason.vanicek@gmail.io,False,97498.91
C412964,James,Urquhart,Samoa,406-827-6364,james.urquhart@gmail.net,True,60459.3
C391384,Freda,Weaver,Tuvalu,847-896-1042,freda.weaver@gmail.org,False,77155.41
C313239,Cindy,Thompson,Tuvalu,213-971-2900,cindy.thompson@gmail.org,True,91592.43
C278120,Ramon,Acosta,Samoa,409-595-6134,ramon.acosta@gmail.com,False,33895.94
C735039,Dwight,Garibay,Rarotonga, 41- 31-9913,dwight.garibay@gmail.org,False,38585.02
C513742,Jeffrey,Lemon,Samoa,282-686-3098,jeffrey.lemon@gmail.io,True,77931.03
C300784,Angela,Walls,Rarotonga, 72-488-7078,angela.walls@gmail.io,True,79389.36
C035064,Susan,Ross,Rarotonga,235-840-5630,susan.ross@albertite.com,False,14127.16
C288919,Michael,Perez,Bodychecks,842-566-2522,michael.perez@cyclolith.io,False,29534.61
C619482,Celina,Rippelmeyer,Icerya,517-107-587,celina.rippelmeyer@conjuncture.com,True,64317.12
C532418,Nicole,Tanner,Introducer,674-798-1714,nicole.tanner@gmail.com,False,39508.18
C955234,Christine,Biller,Pleasant,528-877-1222,christine.biller@Cronkite.org,True,11852.23
C825846,Jill,Coffman,Dowel,262-208-6447,jill.coffman@ladkin.org,True,58028.66
C236089,Lou,Fulks,Tuvalu,709-292-8397,lou.fulks@gmail.net,True,20156.46
C727855,Florentino,Carrier,Tuvalu,255-468-3578,florentino.carrier@gmail.io,False,70929.73
C585326,Ralph,Birdsong,Rarotonga, 94- 12-6645,ralph.birdsong@gmail.io,False,21624.27
C029702,Peter,Frye,Rarotonga,980-682-5315,peter.frye@gmail.org,True,3871.51
C202376,Earlene,Prado,Samoa,125-330-1403,earlene.prado@gmail.com,False,54959.85
C908548,Pilar,Main,Rarotonga,908- 82-7232,pilar.main@gmail.net,False,23675.26
C556466,Laura,Wilkins,Tuvalu,683-443-8416,laura.wilkins@gmail.net,False,75485.11
C265015,Andrew,Krzeczkowski,Samoa,938-508-7669,andrew.krzeczkowski@gmail.io,False,96916.31
C935754,Wilfredo,Silvey,Tuvalu,721-473-3034,wilfredo.silvey@gmail.org,False,82384.19
C081741,Mandy,Couture,Samoa,301-982-7317,mandy.couture@gmail.io,False,54428.17
C512196,Connie,Vanalst,Tuvalu,279- 19-8849,connie.vanalst@gmail.net,False,68287.8
C091736,Adam,Constable,Samoa,644-773-5734,adam.constable@gmail.net,True,97431.46
C681144,Gerald,Clark,Rarotonga,680-764-1675,gerald.clark@gmail.io,True,41832.73
C216812,Ingrid,Ellis,Samoa,323-155-6272,ingrid.ellis@gmail.net,False,64939.89
C342800,Erin,Rappold,Tuvalu,562-174-3185,erin.rappold@gmail.io,True,6824.3
C261300,Jaime,Mayher,Rarotonga,687-980-6045,jaime.mayher@gmail.net,True,85399.02
C164296,Simone,Gold,Tuvalu,796-327-389,simone.gold@gmail.org,True,63183.35
C432111,David,Garcia,Tuvalu,722-748-5137,david.garcia@gmail.com,False,10061.98
C429276,Michael,Drake,Rarotonga, 68-343-4153,michael.drake@gmail.org,False,75531.14
C014485,Edward,Robinson,Tuvalu,145-459-4294,edward.robinson@gmail.net,True,58818.3
C432018,Benjamin,Long,Samoa,686-608-5434,benjamin.long@gmail.org,False,27458.95
C703361,Louann,Norman,Rarotonga,991-384-2725,louann.norman@gmail.net,True,33259.28
C985804,Tierra,Jenkins,Samoa,763-362-7485,tierra.jenkins@gmail.org,True,72342.15
C095963,Amber,Mccullar,Samoa,557-722-8039,amber.mccullar@gmail.org,True,56325.55
C992083,Benjamin,Payne,Tuvalu,265- 63-7849,benjamin.payne@gmail.com,True,83608.45
C936231,Jonas,Delgado,Tuvalu,622-531-3761,jonas.delgado@gmail.net,False,8964.42
C915345,Sarah,Batten,Tuvalu,499-863- 19,sarah.batten@gmail.org,False,53212.98
C528414,Richard,Corbitt,Tuvalu,752-509-9185,richard.corbitt@gmail.net,True,74036.75
C559311,Maya,Miyoshi,Tuvalu, 88-591-4272,maya.miyoshi@gmail.net,False,58912.6
C538156,Pamela,Houle,Samoa,144-310-6738,pamela.houle@gmail.org,False,90966.45
C410611,Lloyd,Keyes,Samoa,561-185-764,lloyd.keyes@gmail.io,False,26215.0
C893987,Ofelia,Barrett,Rarotonga, 80- 96-4376,ofelia.barrett@gmail.org,False,83862.11
C544577,Rose,Fernandez,Rarotonga,952-799-2227,rose.fernandez@gmail.net,False,90687.48
C320478,Nicholas,Ramirez,Tuvalu,662-776-7280,nicholas.ramirez@gmail.org,True,7068.35
C306988,Whitney,Faulkner,Samoa,225-976-4725,whitney.faulkner@gmail.net,False,18593.08
C480907,Martin,West,Rarotonga,809-744-8353,martin.west@gmail.org,True,20852.86
C739945,Walter,Turja,Tuvalu,377-490-6429,walter.turja@gmail.org,True,14957.31
C030765,Edwin,Warner,Samoa,900-629-7569,edwin.warner@gmail.net,False,81318.23
C246420,Phillip,Lease,Rarotonga,391-947-838,phillip.lease@gmail.com,True,80871.08
C997556,Jeannie,Elliott,Tuvalu,372-196-805,jeannie.elliott@gmail.com,False,21606.12
C785168,Joseph,Witkowski,Rarotonga,940-222-1388,joseph.witkowski@gmail.net,True,15963.61
C563905,Kathleen,Ashton,Samoa,682- 11-8027,kathleen.ashton@gmail.net,True,85048.75
C002104,Mary,Shouse,Tuvalu,320-467-132,mary.shouse@gmail.io,True,49244.65
C247470,Marsha,Martin,Tuvalu,286-329-9747,marsha.martin@gmail.net,True,42481.48
C334603,Raquel,Okon,Rarotonga,765-804-2426,raquel.okon@gmail.com,False,76791.18
C257372,Dorothy,Olsen,Rarotonga,403-216-5517,dorothy.olsen@gmail.org,False,36842.09
C288134,Michael,Hobden,Samoa,900-152-9690,michael.hobden@gmail.org,False,63288.73
C213612,John,Searles,Rarotonga,263-580-8068,john.searles@gmail.org,True,20793.5
C589940,Dorothy,Hayes,Samoa,757-375-6944,dorothy.hayes@gmail.io,True,8477.24
C190647,Brad,Mcdivitt,Rarotonga,362- 14-1151,brad.mcdivitt@gmail.org,True,67539.08
C676925,Terrie,Kopacz,Samoa,177-169-5558,terrie.kopacz@gmail.org,False,9337.86
C447828,James,Heilig,Samoa,142-  2-7340,james.heilig@gmail.net,True,68477.51
C285089,Kristine,Boyland,Samoa,861-151-7569,kristine.boyland@gmail.net,False,3795.53
C640003,Linda,White,Samoa,731-183-6705,linda.white@gmail.com,True,56293.41
C498500,Jeremy,Green,Tuvalu,515-189-327,jeremy.green@gmail.org,True,23368.83
C783065,Dorothy,Stephens,Rarotonga,893-168-9448,dorothy.stephens@gmail.io,True,24025.84
C176723,Barbara,Keefe,Tuvalu, 94-652-384,barbara.keefe@gmail.net,True,1645.75
C379312,Arthur,Galvan,Tuvalu,308-578-3619,arthur.galvan@gmail.com,True,33139.43
C342506,Clifford,Jones,Rarotonga,203-587-293,clifford.jones@gmail.com,False,23680.24
C801806,Jeffrey,Dyer,Tuvalu,  9-386-8543,jeffrey.dyer@gmail.io,False,78916.33
C354557,Rebecca,Nicholson,Samoa,287-875-3285,rebecca.nicholson@gmail.io,True,77626.0
C387090,Margaret,Morris,Tuvalu,524-916-3983,margaret.morris@gmail.io,False,28021.14
C372214,Milford,Perez,Tuvalu, 83-502-9623,milford.perez@gmail.io,False,68138.32
C440261,Michael,Honea,Rarotonga,718-929-245,michael.honea@gmail.net,False,43331.7
C280403,Gladys,Terry,Samoa,793-322-2659,gladys.terry@gmail.com,True,67515.62
C379099,Stanley,Conn,Tuvalu,889-497-8173,stanley.conn@gmail.com,False,90546.99
C102802,David,Vaughn,Samoa,420-704-5705,david.vaughn@gmail.com,False,53679.54
C708661,Dexter,Lee,Tuvalu,782-859-2768,dexter.lee@gmail.net,True,37454.09
C884792,Margaret,Armendariz,Rarotonga,139-911-1540,margaret.armendariz@gmail.net,False,96702.87
C978514,Angeline,Andre,Samoa,661-273-9919,angeline.andre@gmail.com,True,44589.87
C968392,Evelyn,Foster,Samoa, 90- 29-1384,evelyn.foster@gmail.net,False,77157.13
C693354,Lola,Debonis,Tuvalu,687-472-1607,lola.debonis@gmail.io,True,51374.73
C192460,Brian,Walker,Rarotonga,985-791-3881,brian.walker@gmail.org,False,10932.81
C922207,Marcus,George,Samoa,895-413-9130,marcus.george@gmail.com,False,28780.14
C335406,Vincent,Swisher,Tuvalu,669-972-7899,vincent.swisher@gmail.org,False,30572.87
C551892,Constance,Pomeroy,Rarotonga, 86-640-5315,constance.pomeroy@gmail.io,True,62237.88
C952675,John,Schleusner,Tuvalu,370-758-1290,john.schleusner@gmail.org,False,75448.64
C946234,Charles,Crane,Tuvalu,561-850-9994,charles.crane@gmail.net,False,85291.92
C771400,Colin,Romine,Samoa,558-247-5055,colin.romine@gmail.net,False,83525.02
C731371,Anne,Burcham,Samoa,521-124-3615,anne.burcham@gmail.io,True,46823.47
C072818,Lynn,Ridgway,Rarotonga,912-378-3100,lynn.ridgway@gmail.io,True,1198.92
C990197,Kathleen,Dickson,Samoa,776-850-3887,kathleen.dickson@gmail.org,False,24118.03
C488048,Rosemarie,Berry,Samoa,892-433-4875,rosemarie.berry@gmail.io,True,2727.82
C302282,Joel,Sloan,Samoa,587-518-4971,joel.sloan@gmail.org,True,31849.49
C997048,Jermaine,Jones,Tuvalu,866-554-8332,jermaine.jones@gmail.net,True,18732.47
C553055,Keith,Wolfe,Rarotonga, 59-798-6267,keith.wolfe@gmail.io,True,33189.99
C864911,Paula,Owens,Rarotonga,446-388-3095,paula.owens@gmail.io,False,68752.09
C119083,Carolynn,Holman,Samoa,936-532-7992,carolynn.holman@gmail.net,True,41704.04
C421440,Crystal,Mcginnis,Rarotonga,679- 78-9322,crystal.mcginnis@gmail.net,True,74942.36
C835401,Mary,Lopez,Samoa,944- 57-4436,mary.lopez@gmail.org,False,11289.65
C512891,Kevin,Rapoza,Rarotonga,247-618-6835,kevin.rapoza@gmail.io,True,74083.84
C143715,Marie,Adamski,Tuvalu, 99-991-2392,marie.adamski@gmail.net,True,39080.48
C796489,Lottie,Mcconnell,Samoa,499- 50-3580,lottie.mcconnell@gmail.net,True,68404.54
C656598,Roger,Johnson,Tuvalu,240-317-8713,roger.johnson@gmail.com,True,41642.63
C986893,Sonia,Todd,Rarotonga,777-347-2747,sonia.todd@gmail.org,True,40831.15
C368618,Dylan,Johnson,Tuvalu,  4-482-9567,dylan.johnson@gmail.com,True,23428.7
C046413,William,Stier,Samoa,538-697-6726,william.stier@gmail.org,False,24345.52
C905875,Ryan,Gonzalez,Tuvalu,985-237-4473,ryan.gonzalez@gmail.net,True,26224.47
C382915,Alfonso,Laxson,Rarotonga,711-758-7385,alfonso.laxson@gmail.net,True,67404.56
C711106,Richard,Bell,Tuvalu,774-888-943,richard.bell@gmail.io,True,72164.7
C158617,Kevin,Roggenbaum,Rarotonga,436-553-5716,kevin.roggenbaum@gmail.net,True,61975.36
C311957,James,Gearhart,Rarotonga,591-768-3248,james.gearhart@gmail.io,False,8078.24
C404512,Leora,Johansen,Tuvalu,995-233-792,leora.johansen@gmail.net,False,62314.5
C186400,Javier,Johnson,Rarotonga,991- 28-8325,javier.johnson@gmail.com,False,35928.92
C148238,Shera,Hanrahan,Rarotonga,655-732-4558,shera.hanrahan@gmail.io,False,40956.82
C174974,Marlene,Mccormick,Rarotonga,147-707-9265,marlene.mccormick@gmail.net,True,9820.71
C539058,Denise,Davenport,Tuvalu,133-391-3417,denise.davenport@gmail.com,True,34055.69
C736614,Eric,English,Rarotonga,667- 32-3552,eric.english@gmail.io,False,33761.36
C705666,Evangelina,Thorpe,Samoa,188-493-3180,evangelina.thorpe@gmail.org,False,21297.73
C437787,Linda,Griffin,Tuvalu,777-282-4286,linda.griffin@gmail.org,True,99238.93
