customer_id,first_name,last_name,home_address,phone_number,email_address,active_customer,credit_limit
cust_1152,first_name_1152,last_name_1152,address_1152,1111112259,1152@url.com,FALSE,994929
cust_1153,first_name_1153,last_name_1153,address_1153,1111112260,1153@url.com,TRUE,195839
cust_1154,first_name_1154,last_name_1154,address_1154,1111112261,1154@url.com,TRUE,128380
cust_1155,first_name_1155,last_name_1155,address_1155,1111112262,1155@url.com,TRUE,283742
cust_1156,first_name_1156,last_name_1156,address_1156,1111112263,1156@url.com,TRUE,851076
cust_1157,first_name_1157,last_name_1157,address_1157,1111112264,1157@url.com,FALSE,717577
cust_1158,first_name_1158,last_name_1158,address_1158,1111112265,1158@url.com,TRUE,66073
cust_1159,first_name_1159,last_name_1159,address_1159,1111112266,1159@url.com,TRUE,165400
cust_1160,first_name_1160,last_name_1160,address_1160,1111112267,1160@url.com,TRUE,866520
cust_1161,first_name_1161,last_name_1161,address_1161,1111112268,1161@url.com,TRUE,913578
cust_1162,first_name_1162,last_name_1162,address_1162,1111112269,1162@url.com,FALSE,6067
cust_1163,first_name_1163,last_name_1163,address_1163,1111112270,1163@url.com,TRUE,857748
cust_1164,first_name_1164,last_name_1164,address_1164,1111112271,1164@url.com,TRUE,319007
cust_1165,first_name_1165,last_name_1165,address_1165,1111112272,1165@url.com,TRUE,885838
cust_1166,first_name_1166,last_name_1166,address_1166,1111112273,1166@url.com,TRUE,929832
cust_1167,first_name_1167,last_name_1167,address_1167,1111112274,1167@url.com,TRUE,692758
cust_1168,first_name_1168,last_name_1168,address_1168,1111112275,1168@url.com,TRUE,453385
cust_1169,first_name_1169,last_name_1169,address_1169,1111112276,1169@url.com,TRUE,208903
cust_1170,first_name_1170,last_name_1170,address_1170,1111112277,1170@url.com,TRUE,807360
cust_1171,first_name_1171,last_name_1171,address_1171,1111112278,1171@url.com,FALSE,810702
cust_1172,first_name_1172,last_name_1172,address_1172,1111112279,1172@url.com,FALSE,505101
cust_1173,first_name_1173,last_name_1173,address_1173,1111112280,1173@url.com,FALSE,777538
cust_1174,first_name_1174,last_name_1174,address_1174,1111112281,1174@url.com,TRUE,350917
cust_1175,first_name_1175,last_name_1175,address_1175,1111112282,1175@url.com,TRUE,510877
cust_1176,first_name_1176,last_name_1176,address_1176,1111112283,1176@url.com,TRUE,419104
cust_1177,first_name_1177,last_name_1177,address_1177,1111112284,1177@url.com,TRUE,452119
cust_1178,first_name_1178,last_name_1178,address_1178,1111112285,1178@url.com,TRUE,739482
cust_1179,first_name_1179,last_name_1179,address_1179,1111112286,1179@url.com,TRUE,802605
cust_1180,first_name_1180,last_name_1180,address_1180,1111112287,1180@url.com,TRUE,919818
cust_1181,first_name_1181,last_name_1181,address_1181,1111112288,1181@url.com,TRUE,113844
cust_1182,first_name_1182,last_name_1182,address_1182,1111112289,1182@url.com,FALSE,736233
cust_1183,first_name_1183,last_name_1183,address_1183,1111112290,1183@url.com,TRUE,45715
cust_1184,first_name_1184,last_name_1184,address_1184,1111112291,1184@url.com,TRUE,160660
cust_1185,first_name_1185,last_name_1185,address_1185,1111112292,1185@url.com,TRUE,843745
cust_1186,first_name_1186,last_name_1186,address_1186,1111112293,1186@url.com,TRUE,677404
cust_1187,first_name_1187,last_name_1187,address_1187,1111112294,1187@url.com,TRUE,298308
cust_1188,first_name_1188,last_name_1188,address_1188,1111112295,1188@url.com,TRUE,490700
cust_1189,first_name_1189,last_name_1189,address_1189,1111112296,1189@url.com,FALSE,983091
cust_1190,first_name_1190,last_name_1190,address_1190,1111112297,1190@url.com,TRUE,737172
cust_1191,first_name_1191,last_name_1191,address_1191,1111112298,1191@url.com,TRUE,853459
cust_1192,first_name_1192,last_name_1192,address_1192,1111112299,1192@url.com,TRUE,474513
cust_1193,first_name_1193,last_name_1193,address_1193,1111112300,1193@url.com,FALSE,325940
cust_1194,first_name_1194,last_name_1194,address_1194,1111112301,1194@url.com,TRUE,158768
cust_1195,first_name_1195,last_name_1195,address_1195,1111112302,1195@url.com,TRUE,977072
cust_1196,first_name_1196,last_name_1196,address_1196,1111112303,1196@url.com,FALSE,243225
cust_1197,first_name_1197,last_name_1197,address_1197,1111112304,1197@url.com,TRUE,673862
cust_1198,first_name_1198,last_name_1198,address_1198,1111112305,1198@url.com,TRUE,506982
cust_1199,first_name_1199,last_name_1199,address_1199,1111112306,1199@url.com,TRUE,308177
cust_1200,first_name_1200,last_name_1200,address_1200,1111112307,1200@url.com,FALSE,84139
cust_1201,first_name_1201,last_name_1201,address_1201,1111112308,1201@url.com,TRUE,253592
cust_1202,first_name_1202,last_name_1202,address_1202,1111112309,1202@url.com,TRUE,428974
cust_1203,first_name_1203,last_name_1203,address_1203,1111112310,1203@url.com,TRUE,846870
cust_1204,first_name_1204,last_name_1204,address_1204,1111112311,1204@url.com,TRUE,153094
cust_1205,first_name_1205,last_name_1205,address_1205,1111112312,1205@url.com,TRUE,298478
cust_1206,first_name_1206,last_name_1206,address_1206,1111112313,1206@url.com,TRUE,593275
cust_1207,first_name_1207,last_name_1207,address_1207,1111112314,1207@url.com,TRUE,530772
cust_1208,first_name_1208,last_name_1208,address_1208,1111112315,1208@url.com,TRUE,166452
cust_1209,first_name_1209,last_name_1209,address_1209,1111112316,1209@url.com,TRUE,34288
cust_1210,first_name_1210,last_name_1210,address_1210,1111112317,1210@url.com,TRUE,17123
cust_1211,first_name_1211,last_name_1211,address_1211,1111112318,1211@url.com,FALSE,321356
cust_1212,first_name_1212,last_name_1212,address_1212,1111112319,1212@url.com,TRUE,241578
cust_1213,first_name_1213,last_name_1213,address_1213,1111112320,1213@url.com,FALSE,216736
cust_1214,first_name_1214,last_name_1214,address_1214,1111112321,1214@url.com,TRUE,592357
cust_1215,first_name_1215,last_name_1215,address_1215,1111112322,1215@url.com,TRUE,138721
cust_1216,first_name_1216,last_name_1216,address_1216,1111112323,1216@url.com,TRUE,433010
cust_1217,first_name_1217,last_name_1217,address_1217,1111112324,1217@url.com,TRUE,85497
cust_1218,first_name_1218,last_name_1218,address_1218,1111112325,1218@url.com,TRUE,942298
cust_1219,first_name_1219,last_name_1219,address_1219,1111112326,1219@url.com,FALSE,893995
cust_1220,first_name_1220,last_name_1220,address_1220,1111112327,1220@url.com,TRUE,727644
cust_1221,first_name_1221,last_name_1221,address_1221,1111112328,1221@url.com,TRUE,908108
cust_1222,first_name_1222,last_name_1222,address_1222,1111112329,1222@url.com,TRUE,316843
cust_1223,first_name_1223,last_name_1223,address_1223,1111112330,1223@url.com,TRUE,619294
cust_1224,first_name_1224,last_name_1224,address_1224,1111112331,1224@url.com,TRUE,330447
cust_1225,first_name_1225,last_name_1225,address_1225,1111112332,1225@url.com,TRUE,566296
cust_1226,first_name_1226,last_name_1226,address_1226,1111112333,1226@url.com,TRUE,819063
cust_1227,first_name_1227,last_name_1227,address_1227,1111112334,1227@url.com,TRUE,448761
cust_1228,first_name_1228,last_name_1228,address_1228,1111112335,1228@url.com,TRUE,160135
cust_1229,first_name_1229,last_name_1229,address_1229,1111112336,1229@url.com,TRUE,154508
cust_1230,first_name_1230,last_name_1230,address_1230,1111112337,1230@url.com,FALSE,367396
cust_1231,first_name_1231,last_name_1231,address_1231,1111112338,1231@url.com,TRUE,742281
cust_1232,first_name_1232,last_name_1232,address_1232,1111112339,1232@url.com,TRUE,352006
cust_1233,first_name_1233,last_name_1233,address_1233,1111112340,1233@url.com,TRUE,131349
cust_1234,first_name_1234,last_name_1234,address_1234,1111112341,1234@url.com,TRUE,190212
cust_1235,first_name_1235,last_name_1235,address_1235,1111112342,1235@url.com,TRUE,439345
cust_1236,first_name_1236,last_name_1236,address_1236,1111112343,1236@url.com,TRUE,314364
cust_1237,first_name_1237,last_name_1237,address_1237,1111112344,1237@url.com,TRUE,575411
cust_1238,first_name_1238,last_name_1238,address_1238,1111112345,1238@url.com,TRUE,214845
cust_1239,first_name_1239,last_name_1239,address_1239,1111112346,1239@url.com,TRUE,839389
cust_1240,first_name_1240,last_name_1240,address_1240,1111112347,1240@url.com,TRUE,501631
cust_1241,first_name_1241,last_name_1241,address_1241,1111112348,1241@url.com,TRUE,724449
cust_1242,first_name_1242,last_name_1242,address_1242,1111112349,1242@url.com,TRUE,666341
cust_1243,first_name_1243,last_name_1243,address_1243,1111112350,1243@url.com,TRUE,857517
cust_1244,first_name_1244,last_name_1244,address_1244,1111112351,1244@url.com,TRUE,80053
cust_1245,first_name_1245,last_name_1245,address_1245,1111112352,1245@url.com,FALSE,588831
cust_1246,first_name_1246,last_name_1246,address_1246,1111112353,1246@url.com,FALSE,603200
cust_1247,first_name_1247,last_name_1247,address_1247,1111112354,1247@url.com,TRUE,348597
cust_1248,first_name_1248,last_name_1248,address_1248,1111112355,1248@url.com,TRUE,719362
cust_1249,first_name_1249,last_name_1249,address_1249,1111112356,1249@url.com,TRUE,809932
cust_1250,first_name_1250,last_name_1250,address_1250,1111112357,1250@url.com,TRUE,952790
cust_1251,first_name_1251,last_name_1251,address_1251,1111112358,1251@url.com,TRUE,705526
cust_1252,first_name_1252,last_name_1252,address_1252,1111112359,1252@url.com,TRUE,323304
cust_1253,first_name_1253,last_name_1253,address_1253,1111112360,1253@url.com,TRUE,724694
cust_1254,first_name_1254,last_name_1254,address_1254,1111112361,1254@url.com,TRUE,168777
cust_1255,first_name_1255,last_name_1255,address_1255,1111112362,1255@url.com,TRUE,316046
cust_1256,first_name_1256,last_name_1256,address_1256,1111112363,1256@url.com,TRUE,926409
cust_1257,first_name_1257,last_name_1257,address_1257,1111112364,1257@url.com,TRUE,463663
cust_1258,first_name_1258,last_name_1258,address_1258,1111112365,1258@url.com,TRUE,498688
cust_1259,first_name_1259,last_name_1259,address_1259,1111112366,1259@url.com,TRUE,719996
cust_1260,first_name_1260,last_name_1260,address_1260,1111112367,1260@url.com,TRUE,593206
cust_1261,first_name_1261,last_name_1261,address_1261,1111112368,1261@url.com,TRUE,278679
cust_1262,first_name_1262,last_name_1262,address_1262,1111112369,1262@url.com,TRUE,565901
cust_1263,first_name_1263,last_name_1263,address_1263,1111112370,1263@url.com,TRUE,616230
cust_1264,first_name_1264,last_name_1264,address_1264,1111112371,1264@url.com,TRUE,458506
cust_1265,first_name_1265,last_name_1265,address_1265,1111112372,1265@url.com,TRUE,605066
cust_1266,first_name_1266,last_name_1266,address_1266,1111112373,1266@url.com,FALSE,270363
cust_1267,first_name_1267,last_name_1267,address_1267,1111112374,1267@url.com,FALSE,965488
cust_1268,first_name_1268,last_name_1268,address_1268,1111112375,1268@url.com,TRUE,328177
cust_1269,first_name_1269,last_name_1269,address_1269,1111112376,1269@url.com,TRUE,328506
cust_1270,first_name_1270,last_name_1270,address_1270,1111112377,1270@url.com,FALSE,748781
cust_1271,first_name_1271,last_name_1271,address_1271,1111112378,1271@url.com,FALSE,737559
cust_1272,first_name_1272,last_name_1272,address_1272,1111112379,1272@url.com,FALSE,467690
cust_1273,first_name_1273,last_name_1273,address_1273,1111112380,1273@url.com,TRUE,759203
cust_1274,first_name_1274,last_name_1274,address_1274,1111112381,1274@url.com,TRUE,180291
cust_1275,first_name_1275,last_name_1275,address_1275,1111112382,1275@url.com,TRUE,764765
cust_1276,first_name_1276,last_name_1276,address_1276,1111112383,1276@url.com,TRUE,452981
cust_1277,first_name_1277,last_name_1277,address_1277,1111112384,1277@url.com,TRUE,218549
cust_1278,first_name_1278,last_name_1278,address_1278,1111112385,1278@url.com,FALSE,540696
cust_1279,first_name_1279,last_name_1279,address_1279,1111112386,1279@url.com,TRUE,128240
cust_1280,first_name_1280,last_name_1280,address_1280,1111112387,1280@url.com,FALSE,476621
cust_1281,first_name_1281,last_name_1281,address_1281,1111112388,1281@url.com,TRUE,216973
cust_1282,first_name_1282,last_name_1282,address_1282,1111112389,1282@url.com,FALSE,450698
cust_1283,first_name_1283,last_name_1283,address_1283,1111112390,1283@url.com,TRUE,400593
cust_1284,first_name_1284,last_name_1284,address_1284,1111112391,1284@url.com,TRUE,651567
cust_1285,first_name_1285,last_name_1285,address_1285,1111112392,1285@url.com,TRUE,562907
cust_1286,first_name_1286,last_name_1286,address_1286,1111112393,1286@url.com,TRUE,548975
cust_1287,first_name_1287,last_name_1287,address_1287,1111112394,1287@url.com,FALSE,315192
cust_1288,first_name_1288,last_name_1288,address_1288,1111112395,1288@url.com,FALSE,624922
cust_1289,first_name_1289,last_name_1289,address_1289,1111112396,1289@url.com,TRUE,210261
cust_1290,first_name_1290,last_name_1290,address_1290,1111112397,1290@url.com,FALSE,854101
cust_1291,first_name_1291,last_name_1291,address_1291,1111112398,1291@url.com,FALSE,495905
cust_1292,first_name_1292,last_name_1292,address_1292,1111112399,1292@url.com,TRUE,996167
cust_1293,first_name_1293,last_name_1293,address_1293,1111112400,1293@url.com,FALSE,188430
cust_1294,first_name_1294,last_name_1294,address_1294,1111112401,1294@url.com,TRUE,169401
cust_1295,first_name_1295,last_name_1295,address_1295,1111112402,1295@url.com,TRUE,299836
cust_1296,first_name_1296,last_name_1296,address_1296,1111112403,1296@url.com,FALSE,176724
cust_1297,first_name_1297,last_name_1297,address_1297,1111112404,1297@url.com,TRUE,907583
cust_1298,first_name_1298,last_name_1298,address_1298,1111112405,1298@url.com,TRUE,962915
cust_1299,first_name_1299,last_name_1299,address_1299,1111112406,1299@url.com,TRUE,587268
cust_1300,first_name_1300,last_name_1300,address_1300,1111112407,1300@url.com,TRUE,219679
cust_1301,first_name_1301,last_name_1301,address_1301,1111112408,1301@url.com,FALSE,162260
cust_1302,first_name_1302,last_name_1302,address_1302,1111112409,1302@url.com,TRUE,186255
cust_1303,first_name_1303,last_name_1303,address_1303,1111112410,1303@url.com,TRUE,250774
cust_1304,first_name_1304,last_name_1304,address_1304,1111112411,1304@url.com,TRUE,550527
cust_1305,first_name_1305,last_name_1305,address_1305,1111112412,1305@url.com,TRUE,950373
cust_1306,first_name_1306,last_name_1306,address_1306,1111112413,1306@url.com,TRUE,521420
cust_1307,first_name_1307,last_name_1307,address_1307,1111112414,1307@url.com,FALSE,948829
cust_1308,first_name_1308,last_name_1308,address_1308,1111112415,1308@url.com,TRUE,789467
cust_1309,first_name_1309,last_name_1309,address_1309,1111112416,1309@url.com,TRUE,735139
cust_1310,first_name_1310,last_name_1310,address_1310,1111112417,1310@url.com,TRUE,556087
cust_1311,first_name_1311,last_name_1311,address_1311,1111112418,1311@url.com,TRUE,824342
cust_1312,first_name_1312,last_name_1312,address_1312,1111112419,1312@url.com,TRUE,627401
cust_1313,first_name_1313,last_name_1313,address_1313,1111112420,1313@url.com,TRUE,787577
cust_1314,first_name_1314,last_name_1314,address_1314,1111112421,1314@url.com,TRUE,175737
cust_1315,first_name_1315,last_name_1315,address_1315,1111112422,1315@url.com,TRUE,379729
cust_1316,first_name_1316,last_name_1316,address_1316,1111112423,1316@url.com,TRUE,740131
cust_1317,first_name_1317,last_name_1317,address_1317,1111112424,1317@url.com,TRUE,998525
cust_1318,first_name_1318,last_name_1318,address_1318,1111112425,1318@url.com,TRUE,643453
cust_1319,first_name_1319,last_name_1319,address_1319,1111112426,1319@url.com,TRUE,381828
cust_1320,first_name_1320,last_name_1320,address_1320,1111112427,1320@url.com,TRUE,299371
cust_1321,first_name_1321,last_name_1321,address_1321,1111112428,1321@url.com,TRUE,341427
cust_1322,first_name_1322,last_name_1322,address_1322,1111112429,1322@url.com,TRUE,684822
cust_1323,first_name_1323,last_name_1323,address_1323,1111112430,1323@url.com,TRUE,83707
cust_1324,first_name_1324,last_name_1324,address_1324,1111112431,1324@url.com,FALSE,608642
cust_1325,first_name_1325,last_name_1325,address_1325,1111112432,1325@url.com,TRUE,343460
cust_1326,first_name_1326,last_name_1326,address_1326,1111112433,1326@url.com,FALSE,459218
cust_1327,first_name_1327,last_name_1327,address_1327,1111112434,1327@url.com,TRUE,596831
cust_1328,first_name_1328,last_name_1328,address_1328,1111112435,1328@url.com,TRUE,166676
cust_1329,first_name_1329,last_name_1329,address_1329,1111112436,1329@url.com,FALSE,560615
cust_1330,first_name_1330,last_name_1330,address_1330,1111112437,1330@url.com,TRUE,9141
cust_1331,first_name_1331,last_name_1331,address_1331,1111112438,1331@url.com,FALSE,460117
cust_1332,first_name_1332,last_name_1332,address_1332,1111112439,1332@url.com,TRUE,797205
cust_1333,first_name_1333,last_name_1333,address_1333,1111112440,1333@url.com,TRUE,10816
cust_1334,first_name_1334,last_name_1334,address_1334,1111112441,1334@url.com,FALSE,908716
cust_1335,first_name_1335,last_name_1335,address_1335,1111112442,1335@url.com,TRUE,619613
cust_1336,first_name_1336,last_name_1336,address_1336,1111112443,1336@url.com,TRUE,101945
cust_1337,first_name_1337,last_name_1337,address_1337,1111112444,1337@url.com,TRUE,895202
cust_1338,first_name_1338,last_name_1338,address_1338,1111112445,1338@url.com,TRUE,497807
cust_1339,first_name_1339,last_name_1339,address_1339,1111112446,1339@url.com,TRUE,155591
cust_1340,first_name_1340,last_name_1340,address_1340,1111112447,1340@url.com,TRUE,139474
cust_1341,first_name_1341,last_name_1341,address_1341,1111112448,1341@url.com,TRUE,272561
cust_1342,first_name_1342,last_name_1342,address_1342,1111112449,1342@url.com,FALSE,643923
cust_1343,first_name_1343,last_name_1343,address_1343,1111112450,1343@url.com,FALSE,414398
cust_1344,first_name_1344,last_name_1344,address_1344,1111112451,1344@url.com,TRUE,254510
cust_1345,first_name_1345,last_name_1345,address_1345,1111112452,1345@url.com,TRUE,567866
cust_1346,first_name_1346,last_name_1346,address_1346,1111112453,1346@url.com,TRUE,341625
cust_1347,first_name_1347,last_name_1347,address_1347,1111112454,1347@url.com,TRUE,954257
cust_1348,first_name_1348,last_name_1348,address_1348,1111112455,1348@url.com,FALSE,573045
cust_1349,first_name_1349,last_name_1349,address_1349,1111112456,1349@url.com,TRUE,575065
cust_1350,first_name_1350,last_name_1350,address_1350,1111112457,1350@url.com,TRUE,184627
cust_1351,first_name_1351,last_name_1351,address_1351,1111112458,1351@url.com,TRUE,252094
cust_1352,first_name_1352,last_name_1352,address_1352,1111112459,1352@url.com,TRUE,196424
cust_1353,first_name_1353,last_name_1353,address_1353,1111112460,1353@url.com,FALSE,161968
cust_1354,first_name_1354,last_name_1354,address_1354,1111112461,1354@url.com,TRUE,469881
cust_1355,first_name_1355,last_name_1355,address_1355,1111112462,1355@url.com,FALSE,615247
cust_1356,first_name_1356,last_name_1356,address_1356,1111112463,1356@url.com,TRUE,456352
cust_1357,first_name_1357,last_name_1357,address_1357,1111112464,1357@url.com,TRUE,656650
cust_1358,first_name_1358,last_name_1358,address_1358,1111112465,1358@url.com,TRUE,816333
cust_1359,first_name_1359,last_name_1359,address_1359,1111112466,1359@url.com,TRUE,158624
cust_1360,first_name_1360,last_name_1360,address_1360,1111112467,1360@url.com,TRUE,266563
cust_1361,first_name_1361,last_name_1361,address_1361,1111112468,1361@url.com,TRUE,290207
cust_1362,first_name_1362,last_name_1362,address_1362,1111112469,1362@url.com,TRUE,109137
cust_1363,first_name_1363,last_name_1363,address_1363,1111112470,1363@url.com,FALSE,858440
cust_1364,first_name_1364,last_name_1364,address_1364,1111112471,1364@url.com,TRUE,4398
cust_1365,first_name_1365,last_name_1365,address_1365,1111112472,1365@url.com,FALSE,264325
cust_1366,first_name_1366,last_name_1366,address_1366,1111112473,1366@url.com,FALSE,683157
cust_1367,first_name_1367,last_name_1367,address_1367,1111112474,1367@url.com,TRUE,314434
cust_1368,first_name_1368,last_name_1368,address_1368,1111112475,1368@url.com,FALSE,213004
cust_1369,first_name_1369,last_name_1369,address_1369,1111112476,1369@url.com,FALSE,460401
cust_1370,first_name_1370,last_name_1370,address_1370,1111112477,1370@url.com,TRUE,557259
cust_1371,first_name_1371,last_name_1371,address_1371,1111112478,1371@url.com,TRUE,53943
cust_1372,first_name_1372,last_name_1372,address_1372,1111112479,1372@url.com,TRUE,368823
cust_1373,first_name_1373,last_name_1373,address_1373,1111112480,1373@url.com,TRUE,892375
cust_1374,first_name_1374,last_name_1374,address_1374,1111112481,1374@url.com,FALSE,77693
cust_1375,first_name_1375,last_name_1375,address_1375,1111112482,1375@url.com,FALSE,435056
cust_1376,first_name_1376,last_name_1376,address_1376,1111112483,1376@url.com,TRUE,10462
cust_1377,first_name_1377,last_name_1377,address_1377,1111112484,1377@url.com,TRUE,264684
cust_1378,first_name_1378,last_name_1378,address_1378,1111112485,1378@url.com,TRUE,85436
cust_1379,first_name_1379,last_name_1379,address_1379,1111112486,1379@url.com,TRUE,765246
cust_1380,first_name_1380,last_name_1380,address_1380,1111112487,1380@url.com,TRUE,379279
cust_1381,first_name_1381,last_name_1381,address_1381,1111112488,1381@url.com,TRUE,231494
cust_1382,first_name_1382,last_name_1382,address_1382,1111112489,1382@url.com,TRUE,458183
cust_1383,first_name_1383,last_name_1383,address_1383,1111112490,1383@url.com,TRUE,206743
cust_1384,first_name_1384,last_name_1384,address_1384,1111112491,1384@url.com,TRUE,311324
cust_1385,first_name_1385,last_name_1385,address_1385,1111112492,1385@url.com,FALSE,412507
cust_1386,first_name_1386,last_name_1386,address_1386,1111112493,1386@url.com,TRUE,475159
cust_1387,first_name_1387,last_name_1387,address_1387,1111112494,1387@url.com,TRUE,645377
cust_1388,first_name_1388,last_name_1388,address_1388,1111112495,1388@url.com,TRUE,4635
cust_1389,first_name_1389,last_name_1389,address_1389,1111112496,1389@url.com,TRUE,802857
cust_1390,first_name_1390,last_name_1390,address_1390,1111112497,1390@url.com,TRUE,598493
cust_1391,first_name_1391,last_name_1391,address_1391,1111112498,1391@url.com,TRUE,850541
cust_1392,first_name_1392,last_name_1392,address_1392,1111112499,1392@url.com,TRUE,299865
cust_1393,first_name_1393,last_name_1393,address_1393,1111112500,1393@url.com,TRUE,581436
cust_1394,first_name_1394,last_name_1394,address_1394,1111112501,1394@url.com,TRUE,20854
cust_1395,first_name_1395,last_name_1395,address_1395,1111112502,1395@url.com,TRUE,48421
cust_1396,first_name_1396,last_name_1396,address_1396,1111112503,1396@url.com,TRUE,626663
cust_1397,first_name_1397,last_name_1397,address_1397,1111112504,1397@url.com,TRUE,120332
cust_1398,first_name_1398,last_name_1398,address_1398,1111112505,1398@url.com,TRUE,789104
cust_1399,first_name_1399,last_name_1399,address_1399,1111112506,1399@url.com,TRUE,845110
cust_1400,first_name_1400,last_name_1400,address_1400,1111112507,1400@url.com,TRUE,481862
cust_1401,first_name_1401,last_name_1401,address_1401,1111112508,1401@url.com,TRUE,69495
cust_1402,first_name_1402,last_name_1402,address_1402,1111112509,1402@url.com,TRUE,577443
cust_1403,first_name_1403,last_name_1403,address_1403,1111112510,1403@url.com,TRUE,45470
cust_1404,first_name_1404,last_name_1404,address_1404,1111112511,1404@url.com,FALSE,931013
cust_1405,first_name_1405,last_name_1405,address_1405,1111112512,1405@url.com,TRUE,870316
cust_1406,first_name_1406,last_name_1406,address_1406,1111112513,1406@url.com,TRUE,417487
cust_1407,first_name_1407,last_name_1407,address_1407,1111112514,1407@url.com,TRUE,523703
cust_1408,first_name_1408,last_name_1408,address_1408,1111112515,1408@url.com,FALSE,292611
cust_1409,first_name_1409,last_name_1409,address_1409,1111112516,1409@url.com,TRUE,825519
cust_1410,first_name_1410,last_name_1410,address_1410,1111112517,1410@url.com,TRUE,812537
cust_1411,first_name_1411,last_name_1411,address_1411,1111112518,1411@url.com,FALSE,563159
cust_1412,first_name_1412,last_name_1412,address_1412,1111112519,1412@url.com,TRUE,735157
cust_1413,first_name_1413,last_name_1413,address_1413,1111112520,1413@url.com,FALSE,896434
cust_1414,first_name_1414,last_name_1414,address_1414,1111112521,1414@url.com,TRUE,576420
cust_1415,first_name_1415,last_name_1415,address_1415,1111112522,1415@url.com,TRUE,251889
cust_1416,first_name_1416,last_name_1416,address_1416,1111112523,1416@url.com,TRUE,615315
cust_1417,first_name_1417,last_name_1417,address_1417,1111112524,1417@url.com,TRUE,121217
cust_1418,first_name_1418,last_name_1418,address_1418,1111112525,1418@url.com,TRUE,718800
cust_1419,first_name_1419,last_name_1419,address_1419,1111112526,1419@url.com,TRUE,991725
cust_1420,first_name_1420,last_name_1420,address_1420,1111112527,1420@url.com,TRUE,606413
cust_1421,first_name_1421,last_name_1421,address_1421,1111112528,1421@url.com,TRUE,137061
cust_1422,first_name_1422,last_name_1422,address_1422,1111112529,1422@url.com,TRUE,305347
cust_1423,first_name_1423,last_name_1423,address_1423,1111112530,1423@url.com,TRUE,912979
cust_1424,first_name_1424,last_name_1424,address_1424,1111112531,1424@url.com,TRUE,303852
cust_1425,first_name_1425,last_name_1425,address_1425,1111112532,1425@url.com,TRUE,983551
cust_1426,first_name_1426,last_name_1426,address_1426,1111112533,1426@url.com,TRUE,104541
cust_1427,first_name_1427,last_name_1427,address_1427,1111112534,1427@url.com,TRUE,206713
cust_1428,first_name_1428,last_name_1428,address_1428,1111112535,1428@url.com,TRUE,412371
cust_1429,first_name_1429,last_name_1429,address_1429,1111112536,1429@url.com,FALSE,659527
cust_1430,first_name_1430,last_name_1430,address_1430,1111112537,1430@url.com,FALSE,497461
cust_1431,first_name_1431,last_name_1431,address_1431,1111112538,1431@url.com,TRUE,552677
cust_1432,first_name_1432,last_name_1432,address_1432,1111112539,1432@url.com,FALSE,811837
cust_1433,first_name_1433,last_name_1433,address_1433,1111112540,1433@url.com,FALSE,518701
cust_1434,first_name_1434,last_name_1434,address_1434,1111112541,1434@url.com,TRUE,487204
cust_1435,first_name_1435,last_name_1435,address_1435,1111112542,1435@url.com,TRUE,325458
cust_1436,first_name_1436,last_name_1436,address_1436,1111112543,1436@url.com,FALSE,879001
cust_1437,first_name_1437,last_name_1437,address_1437,1111112544,1437@url.com,FALSE,889153
cust_1438,first_name_1438,last_name_1438,address_1438,1111112545,1438@url.com,FALSE,905915
cust_1439,first_name_1439,last_name_1439,address_1439,1111112546,1439@url.com,FALSE,556910
cust_1440,first_name_1440,last_name_1440,address_1440,1111112547,1440@url.com,TRUE,440019
cust_1441,first_name_1441,last_name_1441,address_1441,1111112548,1441@url.com,TRUE,709249
cust_1442,first_name_1442,last_name_1442,address_1442,1111112549,1442@url.com,TRUE,758273
cust_1443,first_name_1443,last_name_1443,address_1443,1111112550,1443@url.com,TRUE,272160
cust_1444,first_name_1444,last_name_1444,address_1444,1111112551,1444@url.com,TRUE,878851
cust_1445,first_name_1445,last_name_1445,address_1445,1111112552,1445@url.com,TRUE,266662
cust_1446,first_name_1446,last_name_1446,address_1446,1111112553,1446@url.com,TRUE,725508
cust_1447,first_name_1447,last_name_1447,address_1447,1111112554,1447@url.com,TRUE,948466
cust_1448,first_name_1448,last_name_1448,address_1448,1111112555,1448@url.com,FALSE,715126
cust_1449,first_name_1449,last_name_1449,address_1449,1111112556,1449@url.com,FALSE,438811
cust_1450,first_name_1450,last_name_1450,address_1450,1111112557,1450@url.com,TRUE,710972
cust_1451,first_name_1451,last_name_1451,address_1451,1111112558,1451@url.com,TRUE,178635
cust_1452,first_name_1452,last_name_1452,address_1452,1111112559,1452@url.com,TRUE,987628
cust_1453,first_name_1453,last_name_1453,address_1453,1111112560,1453@url.com,TRUE,198394
cust_1454,first_name_1454,last_name_1454,address_1454,1111112561,1454@url.com,TRUE,601377
cust_1455,first_name_1455,last_name_1455,address_1455,1111112562,1455@url.com,FALSE,717481
cust_1456,first_name_1456,last_name_1456,address_1456,1111112563,1456@url.com,TRUE,5096
cust_1457,first_name_1457,last_name_1457,address_1457,1111112564,1457@url.com,TRUE,535723
cust_1458,first_name_1458,last_name_1458,address_1458,1111112565,1458@url.com,FALSE,376265
cust_1459,first_name_1459,last_name_1459,address_1459,1111112566,1459@url.com,FALSE,893213
cust_1460,first_name_1460,last_name_1460,address_1460,1111112567,1460@url.com,TRUE,721008
cust_1461,first_name_1461,last_name_1461,address_1461,1111112568,1461@url.com,FALSE,28567
