customer_id,name,last_name,address,phone_number,email_address,status,credit_limit
C196524,Amber,Wood,Tuvalu,465-994-9905,amber.wood@gmail.io,True,38165.23
C704282,Robert,Sowell,Samoa,194-797-3380,robert.sowell@gmail.net,True,11233.35
C482822,William,Becker,Rarotonga,608-909-7556,william.becker@gmail.net,False,1759.14
C630159,Kim,Johnson,Samoa,730-  8-1993,kim.johnson@gmail.net,False,49357.29
C807577,David,Roderiquez,Rarotonga,117-822-8398,david.roderiquez@gmail.net,False,36174.08
C006296,Carmen,Wykes,Samoa,174-611-4617,carmen.wykes@gmail.net,False,61765.3
C395557,Joseph,Welsh,Rarotonga,389-891-1118,joseph.welsh@gmail.org,True,32109.33
C339001,Rusty,Viramontes,Tuvalu, 76-260-1168,rusty.viramontes@gmail.org,True,38119.54
C182072,Ricardo,Beller,Samoa,164-633-4319,ricardo.beller@gmail.com,True,67513.74
C727665,Duncan,Kapinos,Tuvalu,404-595-1485,duncan.kapinos@gmail.net,True,38.21
C600019,David,Bland,Samoa,945-361-8343,david.bland@gmail.io,True,22669.81
C551047,Naomi,Vidal,Rarotonga,508-193-5160,naomi.vidal@gmail.net,False,43275.25
C638032,Paul,Simpkins,Rarotonga,932-986-992,paul.simpkins@gmail.com,False,450.59
C652606,Allen,Duncan,Samoa, 34-609-6342,allen.duncan@gmail.net,False,93528.99
C506167,Ellen,Robinson,Rarotonga,588-247-7700,ellen.robinson@gmail.net,True,17685.06
C268257,Selma,Wilder,Rarotonga,642-664-2091,selma.wilder@gmail.com,True,25364.57
C754922,Ron,Boyd,Tuvalu,991-207-9476,ron.boyd@gmail.org,False,39692.89
C967897,Phillip,Mcgloster,Rarotonga,602-688-2355,phillip.mcgloster@gmail.net,False,85840.91
C024406,Naomi,Strange,Rarotonga,742-865-5777,naomi.strange@gmail.com,True,43872.6
C997526,Rafael,Sullivan,Samoa,272-144-3270,rafael.sullivan@gmail.com,False,25085.13
C800074,James,Lake,Tuvalu,394-546-3728,james.lake@gmail.net,True,96583.83
C555403,Samantha,Boyd,Tuvalu,701-911-3788,samantha.boyd@gmail.org,True,24069.46
C562968,Evelyn,Scarce,Samoa,  2-305-6481,evelyn.scarce@gmail.com,True,66496.97
C889244,Lorna,Hanson,Rarotonga,638-901-542,lorna.hanson@gmail.com,True,21837.7
C924525,John,Floyd,Rarotonga,844-913-8133,john.floyd@gmail.io,False,42410.24
C256984,George,Phillips,Samoa,  9-687-6676,george.phillips@gmail.io,True,94183.32
C315363,Joyce,Toms,Tuvalu,293-327-7792,joyce.toms@gmail.com,True,46037.32
C815139,Daniel,Gray,Samoa,804-593-1595,daniel.gray@gmail.com,False,23353.97
C365132,Jamie,Crawford,Tuvalu,855-680- 80,jamie.crawford@gmail.net,False,77309.53
C143102,Thomas,Lautenschlage,Tuvalu,385-721-528,thomas.lautenschlage@gmail.net,False,49402.76
C292175,Velma,Mayo,Rarotonga,596-367-1264,velma.mayo@gmail.org,True,21699.01
C397789,Sarah,Lanterman,Rarotonga,200-829-5502,sarah.lanterman@gmail.io,True,13758.52
C839812,Willie,Seals,Tuvalu,133-627-1097,willie.seals@gmail.org,False,29783.3
C949949,Charles,Agnew,Samoa,328-634-9789,charles.agnew@gmail.net,False,38418.07
C149813,Gary,Clarke,Tuvalu,955-494-6521,gary.clarke@gmail.com,False,96503.82
C381341,Albert,Hamon,Samoa,539-543-8005,albert.hamon@gmail.org,True,5645.37
C734839,Rafael,Anderson,Rarotonga,491-440-9442,rafael.anderson@gmail.io,False,12599.89
C330633,Alexander,Lamberton,Samoa,351-509-1848,alexander.lamberton@gmail.net,True,30858.37
C928504,Debra,Beltron,Samoa,229-378-7614,debra.beltron@gmail.io,False,94222.01
C848908,Maria,Boyer,Samoa, 14-350-7431,maria.boyer@gmail.com,True,15626.36
C553213,Bessie,Evans,Rarotonga,703- 85-3193,bessie.evans@gmail.com,True,23036.64
C260427,Robert,Faunce,Tuvalu,240-719-8134,robert.faunce@gmail.org,False,11185.25
C900279,Alva,Bosley,Rarotonga,316-545-756,alva.bosley@gmail.org,True,98267.65
C365674,Michael,Casanova,Rarotonga,214-172-1458,michael.casanova@gmail.io,False,47481.98
C166564,Cynthia,Mayfield,Rarotonga,973-890-119,cynthia.mayfield@gmail.io,False,86588.89
C761112,Elisa,Ransler,Tuvalu,315-630-5431,elisa.ransler@gmail.org,True,32295.88
C651209,Carrie,Mcneal,Samoa,954- 29-9971,carrie.mcneal@gmail.io,False,92219.46
C760176,Richard,Little,Tuvalu,479-667-4154,richard.little@gmail.io,True,67000.38
C410988,Robert,Burns,Samoa,848-305-7903,robert.burns@gmail.io,False,90952.75
C286563,Ivory,Scott,Tuvalu, 64-248-3920,ivory.scott@gmail.io,False,16391.42
C825941,Diane,Lord,Samoa,401-205-9829,diane.lord@gmail.org,False,9636.72
C499600,Efrain,Chalender,Samoa,785-323-8703,efrain.chalender@gmail.org,False,32452.31
C734104,Edward,Stinchfield,Tuvalu,417-504-6972,edward.stinchfield@gmail.io,True,93773.5
C854633,Stanley,Jefcoat,Rarotonga,529-163- 59,stanley.jefcoat@gmail.io,False,19671.16
C900516,Janet,Hamrick,Samoa,478-216-2138,janet.hamrick@gmail.com,False,74070.96
C517387,Lea,Noble,Tuvalu, 36-425-2567,lea.noble@gmail.org,False,20129.4
C439588,Ruben,Mansfield,Tuvalu,848-820-2399,ruben.mansfield@gmail.com,True,65437.13
C263195,Glen,Ibarra,Samoa,798-  6-1859,glen.ibarra@gmail.net,True,23595.0
C995920,Carlos,Mcmahon,Samoa,863-998-2089,carlos.mcmahon@gmail.io,False,37020.4
C356653,William,Metcalf,Tuvalu,565-149-2844,william.metcalf@gmail.org,False,46617.45
C714541,Kerry,Albanese,Samoa,128-346-5452,kerry.albanese@gmail.net,True,94921.32
C802110,Franklin,Gagnon,Samoa,450-768-3672,franklin.gagnon@gmail.net,False,35960.16
C483998,Michael,Tejada,Tuvalu,162-253-5199,michael.tejada@gmail.com,True,22743.22
C107508,Hester,Orozco,Rarotonga,377-648-5093,hester.orozco@gmail.com,True,31758.52
C995257,Jeanette,Holden,Tuvalu,278-541-424,jeanette.holden@gmail.com,True,17542.17
C853695,Donald,Mcdevitt,Rarotonga,158-530-6889,donald.mcdevitt@gmail.net,False,45741.37
C487158,Jim,Tyson,Samoa,252-307-8441,jim.tyson@gmail.org,True,96095.83
C791250,Charles,Johnson,Tuvalu,784-207-5790,charles.johnson@gmail.com,False,34501.07
C628494,Sarah,Horsley,Samoa,436-324-8254,sarah.horsley@gmail.io,True,53084.15
C875195,Richard,Pedersen,Tuvalu,956-596-1316,richard.pedersen@gmail.net,False,75812.47
C458662,Thelma,Nugent,Tuvalu,317-634-7853,thelma.nugent@gmail.io,False,30070.56
C273465,Joseph,Jones,Rarotonga,200-678-3348,joseph.jones@gmail.io,False,73571.35
C170377,Jessica,Romo,Rarotonga,244-699-1865,jessica.romo@gmail.io,False,30781.26
C970484,Hortense,Arredondo,Tuvalu,128-844-3433,hortense.arredondo@gmail.com,True,37145.7
C922999,Terry,Stewart,Samoa,373-137-7494,terry.stewart@gmail.com,True,21441.19
C321785,Roger,Harvey,Tuvalu,757-936-3196,roger.harvey@gmail.com,False,81646.68
C204333,Helen,Mullin,Rarotonga,568-635-4637,helen.mullin@gmail.com,True,51740.93
C784656,Cecile,Culligan,Samoa,670-745-1705,cecile.culligan@gmail.com,False,85910.97
C444343,John,Reeves,Samoa,252-840-4739,john.reeves@gmail.com,True,78789.36
C247120,Russell,Eastman,Tuvalu,533-424-938,russell.eastman@gmail.org,True,76946.98
C495735,John,Mckee,Tuvalu,844-386-7620,john.mckee@gmail.org,False,14883.06
C492423,Kimberly,Wakefield,Tuvalu,549-317-7462,kimberly.wakefield@gmail.com,False,74739.34
C200622,Ramon,Giles,Rarotonga,118-783-5624,ramon.giles@gmail.io,False,71932.55
C908102,Gabriela,Friedrichs,Samoa,982-584-2726,gabriela.friedrichs@gmail.io,True,97277.02
C528775,Danielle,Wilson,Rarotonga,568-757-2019,danielle.wilson@gmail.net,True,59707.57
C248229,Ena,Thompson,Rarotonga,211-657-6307,ena.thompson@gmail.com,True,74911.01
C583030,Jessica,White,Rarotonga,973-735-1414,jessica.white@gmail.org,True,23789.17
C651903,Paul,Cromer,Rarotonga,395-326-9902,paul.cromer@gmail.io,True,58157.76
C484974,Cindy,Cross,Tuvalu,960-668-9447,cindy.cross@gmail.io,False,7649.48
C350898,Dana,Gamble,Samoa,286-161-7965,dana.gamble@gmail.net,False,13732.76
C551202,Norma,Pritchard,Rarotonga,312-991-9727,norma.pritchard@gmail.io,False,77859.77
C730185,Judith,Bailey,Samoa,680-895-6154,judith.bailey@gmail.com,False,45264.26
C632587,Francis,Barton,Rarotonga,705-634-2068,francis.barton@gmail.io,False,64985.03
C545171,Christina,Blake,Rarotonga, 34-712-3174,christina.blake@gmail.com,False,9796.83
C566260,David,Malone,Rarotonga,438-425-7491,david.malone@gmail.org,True,5653.11
C265699,Victor,Williams,Rarotonga,651- 98-6398,victor.williams@gmail.org,True,59925.66
C293789,Mario,Clerc,Samoa,218-151-7066,mario.clerc@gmail.net,False,93232.7
C356532,Grace,Morrison,Tuvalu,130-439-9798,grace.morrison@gmail.org,False,24371.03
C487571,Stephen,Ayala,Tuvalu,139- 61-4560,stephen.ayala@gmail.com,True,31342.38
C406194,John,Anderson,Samoa,806-174-9089,john.anderson@gmail.io,False,91314.84
C344733,Dennis,Montgomery,Rarotonga,701-643-1302,dennis.montgomery@gmail.org,False,83575.32
C688497,Sam,Smith,Tuvalu,110-309-1550,sam.smith@gmail.net,True,40142.77
C586133,Pamela,Hobbs,Rarotonga,233-919-4833,pamela.hobbs@gmail.com,True,65835.81
C206158,David,Pao,Samoa,811-601-3469,david.pao@gmail.io,False,56149.54
C232233,Justin,Ioele,Rarotonga,157-589-4963,justin.ioele@gmail.net,False,32434.95
C235341,Judith,Arvan,Samoa,363-258-8566,judith.arvan@gmail.com,False,75234.21
C799141,Edward,Souers,Tuvalu,334-382-1806,edward.souers@gmail.org,False,69578.81
C195660,Cecil,Hamer,Tuvalu,804-801-7734,cecil.hamer@gmail.org,False,21520.03
C179880,Charles,Elliott,Tuvalu,828-858-8929,charles.elliott@gmail.io,False,57684.53
C510662,Jason,Fitts,Rarotonga,868-376-6486,jason.fitts@gmail.net,False,27728.5
C589739,Gregory,Horky,Tuvalu,320-712-2357,gregory.horky@gmail.org,True,9769.0
C720519,Amanda,Jones,Rarotonga,787-293-2850,amanda.jones@gmail.net,True,33953.74
C945597,Philip,Gau,Rarotonga,545-952-4348,philip.gau@gmail.net,True,73052.31
C165945,Patricia,Peachey,Rarotonga,320-327-9902,patricia.peachey@gmail.org,False,88100.71
C357327,Allen,Williams,Tuvalu,745-729-8411,allen.williams@gmail.com,True,65452.11
C647780,Darlene,Garcia,Tuvalu,494-337-5445,darlene.garcia@gmail.org,True,31601.36
C069659,William,Atkins,Rarotonga,784-809-6588,william.atkins@gmail.com,True,31532.06
C475286,Marie,Massey,Rarotonga,875-376-6565,marie.massey@gmail.net,False,64621.74
C578780,Thomas,Mccraney,Samoa,444-285-5471,thomas.mccraney@gmail.org,True,21837.65
C288203,Saul,Wallace,Samoa, 69-613-6509,saul.wallace@gmail.net,False,94397.79
C024767,William,Aubuchon,Tuvalu, 22- 43-579,william.aubuchon@gmail.net,False,45615.58
C290475,Eric,Cope,Tuvalu,470-339-4911,eric.cope@gmail.com,True,18585.48
C640059,Adrian,Davis,Rarotonga, 97-953-3112,adrian.davis@gmail.org,True,27830.55
C166121,Ruth,Weiner,Samoa,184-139-8791,ruth.weiner@gmail.org,False,16683.78
C396338,Carol,Miller,Tuvalu, 63-177-6348,carol.miller@gmail.net,False,40367.04
C100690,Eric,Moore,Rarotonga,412-625-4755,eric.moore@gmail.com,False,23936.6
C474850,Barbara,Pella,Tuvalu,857-497-4749,barbara.pella@gmail.net,False,59369.85
C116816,Mary,Holler,Rarotonga,461-784-8053,mary.holler@gmail.io,True,7804.63
C305225,William,Bailey,Tuvalu,618-454-3531,william.bailey@gmail.com,True,98238.56
C447273,Dennise,Cornell,Tuvalu,609-163-7478,dennise.cornell@gmail.com,False,6366.21
C936811,Jennifer,Anderton,Samoa,280-687-5559,jennifer.anderton@gmail.io,False,50433.83
C211088,Jean,Morrow,Samoa,302-673-5561,jean.morrow@gmail.org,True,93945.3
C486515,James,Robertson,Rarotonga,409-155-7320,james.robertson@gmail.net,True,62659.32
C983500,Melissa,Newsome,Samoa,401-308-6364,melissa.newsome@gmail.io,True,4502.98
C967389,Thomas,Sollars,Rarotonga,324-396-2254,thomas.sollars@gmail.org,False,3946.55
C589120,Leann,Munoz,Rarotonga,377-257-9013,leann.munoz@gmail.com,True,6101.2
C257982,Josephine,Everett,Samoa,946-162-1979,josephine.everett@gmail.com,False,15697.75
C322019,John,Johnson,Samoa,942-600-7466,john.johnson@gmail.org,True,45537.88
C974775,Norman,Julca,Tuvalu,210-109-1523,norman.julca@martyrial.net,True,12940.73
C738438,Rafael,Burchett,Diophysite,764-734-5038,rafael.burchett@clothes-shop.net,False,1830.64
C782289,John,Martin,Corporealities,777-260-640,john.martin@buckaroo.io,True,4700.46
C849180,Andrew,Townsend,Moratory,352-243-3269,andrew.townsend@penny-ale.io,False,21674.72
C658723,Loren,Rice,Highnesses,633-268-1320,loren.rice@gmail.io,True,52466.21
C606385,Brandy,Franklin,Rarotonga,106-421-9955,brandy.franklin@re-activate.io,True,45097.47
C260765,Marci,Seley,Navajos,734-258-8076,marci.seley@gmail.io,True,45781.12
C273957,Naomi,Kennedy,Samoa,302-766-7533,naomi.kennedy@gmail.io,False,71912.22
C301822,Gary,Lindner,Rarotonga, 10-216-1034,gary.lindner@gmail.net,True,34376.13
C585176,Dana,Delong,Tuvalu,494-496-7140,dana.delong@gmail.net,True,83544.06
C064353,David,Lassiter,Rarotonga,112-395-2077,david.lassiter@gmail.com,True,72716.87
C805138,Jennifer,Oneal,Tuvalu,679-641-740,jennifer.oneal@gmail.com,False,73630.15
C718286,Jorge,Anderson,Rarotonga,500-734-9545,jorge.anderson@gmail.org,True,1928.76
C270933,Mary,Willey,Samoa,107-640-3536,mary.willey@gmail.io,False,87699.2
C151663,Mignon,Martinez,Samoa,465-761-3739,mignon.martinez@gmail.org,False,58326.47
C951012,Sheryl,Lee,Samoa,938-938-5054,sheryl.lee@gmail.net,True,5705.71
C846906,Julia,Coil,Rarotonga, 17-351-3322,julia.coil@gmail.org,True,12538.06
C260785,Robert,Roman,Rarotonga,609-744-9519,robert.roman@gmail.com,False,23605.66
C633994,Beulah,Parsons,Rarotonga, 59-234-4227,beulah.parsons@gmail.com,False,44610.82
C513689,Jean,Whalen,Rarotonga,165-480-5588,jean.whalen@gmail.org,True,9039.38
C291644,Blake,Green,Rarotonga,741-408-9869,blake.green@gmail.net,False,9984.75
C668503,Alyssa,Raposa,Tuvalu,657-290-2543,alyssa.raposa@gmail.com,True,24685.42
C165179,Rory,Smith,Samoa,519-119-7449,rory.smith@gmail.net,False,77505.08
C272794,Renee,Griffin,Tuvalu,587-887-9084,renee.griffin@gmail.net,False,13677.95
C357835,Mattie,Renner,Samoa, 84-167-5455,mattie.renner@gmail.io,False,91935.47
C603781,Diedre,Peterson,Rarotonga,271-384-1672,diedre.peterson@gmail.net,False,76902.14
C188199,Elsie,Bohland,Rarotonga,633- 70-3229,elsie.bohland@gmail.io,True,38903.97
C672738,Mark,Caster,Samoa,595-892-9207,mark.caster@gmail.com,False,62469.45
C429819,Bertha,Gentry,Tuvalu,302-252-3293,bertha.gentry@gmail.org,True,55054.12
C187498,George,Daniels,Tuvalu,262-326-1617,george.daniels@gmail.net,False,21170.92
C758723,Tim,Futch,Tuvalu,657- 57-2010,tim.futch@gmail.net,False,82333.65
C515339,Robert,Harris,Tuvalu,763- 40-1710,robert.harris@gmail.com,True,80175.48
C250384,Alfred,Seymour,Samoa,233-102-361,alfred.seymour@gmail.io,False,42122.26
C869826,Alfredo,Lightfoot,Rarotonga,601- 15-4103,alfredo.lightfoot@gmail.net,True,28203.47
C044997,Mary,Demmons,Samoa,521- 32-681,mary.demmons@gmail.org,False,59968.25
C124938,Ila,Ruth,Tuvalu,642-787-3057,ila.ruth@gmail.org,False,68437.84
C331153,Judith,Siegrist,Samoa,925-652-9235,judith.siegrist@gmail.com,True,3662.54
C450563,Mitchell,Clarke,Samoa,275-309-6988,mitchell.clarke@gmail.com,False,59321.84
C726871,Roger,Winchell,Rarotonga, 66-576-8569,roger.winchell@gmail.io,False,71847.8
C514627,James,Lizotte,Samoa,864-754-5961,james.lizotte@gmail.net,False,73.39
C052056,James,Robertson,Tuvalu,129-740-1441,james.robertson@gmail.com,True,28216.72
C949712,Anne,Nolasco,Tuvalu,959-943-630,anne.nolasco@gmail.com,True,73882.67
C588896,Henry,Grandy,Tuvalu, 96-621-3328,henry.grandy@gmail.io,True,73393.12
C582471,Carol,Shaul,Tuvalu,656-416-4483,carol.shaul@gmail.org,True,76167.17
C093559,Joy,Heaberlin,Samoa,627-264-1548,joy.heaberlin@gmail.com,True,14290.48
C538883,Marilyn,Echols,Samoa,213-763-9415,marilyn.echols@gmail.io,True,42099.74
C692454,Laurie,Cropp,Rarotonga,520-157-441,laurie.cropp@gmail.com,True,79998.67
C960699,Pamela,Pennington,Rarotonga,569-724-4567,pamela.pennington@gmail.org,False,87569.43
C058200,Vickie,Mcqueen,Rarotonga,691-120-2729,vickie.mcqueen@gmail.com,False,67971.31
C354903,Robert,Dorsey,Rarotonga, 41-234-7725,robert.dorsey@gmail.org,False,35962.66
C730066,Kyung,Lewis,Rarotonga,401-867-8997,kyung.lewis@gmail.org,True,8095.07
C989784,Carl,Dietrich,Samoa,348-367-1867,carl.dietrich@gmail.com,True,81563.44
C242398,Tara,Shultz,Tuvalu,174-262-9456,tara.shultz@gmail.io,True,78477.64
C071950,Reva,Stevens,Samoa, 86- 40-4234,reva.stevens@gmail.io,True,55507.26
C821294,Phillip,Baker,Samoa, 78-995-8045,phillip.baker@gmail.com,False,93318.71
C085483,Rosemary,Turpin,Rarotonga,292-569-4034,rosemary.turpin@gmail.net,True,99339.38
C125701,Brenda,James,Samoa,420-493-8253,brenda.james@gmail.com,False,92537.94
C188048,Stephanie,Willis,Samoa,485-496-4798,stephanie.willis@gmail.io,False,61166.05
C954798,Dorothy,Blake,Rarotonga,195-308-8119,dorothy.blake@gmail.org,True,36906.01
C235319,Nancy,Reyes,Tuvalu,986-614-2052,nancy.reyes@gmail.io,False,60183.43
C560100,Kara,Epp,Tuvalu,451-588-1823,kara.epp@gmail.net,False,60506.66
C511758,Pamela,Hanscom,Tuvalu,591-729-4047,pamela.hanscom@gmail.io,True,74284.01
C378947,Angela,Park,Rarotonga,351-493-1351,angela.park@gmail.org,False,59378.13
C408740,Arnold,Miga,Rarotonga,144-523-3128,arnold.miga@gmail.io,True,7811.07
C820065,Donnell,Kilpatrick,Samoa,995- 48-9146,donnell.kilpatrick@gmail.com,True,20678.35
C334805,Cristobal,Doonan,Tuvalu,270-762-8900,cristobal.doonan@gmail.net,False,31146.54
C298247,Betty,Trautman,Tuvalu,310- 82-3140,betty.trautman@gmail.org,False,40472.59
C369034,James,Schmidt,Tuvalu,660-868-7076,james.schmidt@gmail.com,True,45097.12
C268148,Fritz,Hill,Samoa,982-879-7802,fritz.hill@gmail.com,False,28935.75
C732466,Ruby,Whitehouse,Rarotonga,435-826-883,ruby.whitehouse@gmail.com,False,15985.48
C926998,Amanda,Aman,Tuvalu,432-452-4094,amanda.aman@gmail.net,False,52267.04
C460533,Evelyn,Abbey,Rarotonga,903-957-9119,evelyn.abbey@gmail.com,True,19091.14
C179751,Ivette,Morris,Tuvalu,695-  2-9763,ivette.morris@gmail.com,False,21870.68
C195468,Pamela,Pettigrew,Rarotonga,339-665-122,pamela.pettigrew@gmail.org,False,25466.45
C933049,Deborah,Jacobs,Samoa,491-643-2369,deborah.jacobs@gmail.net,False,15455.08
C245639,Kristy,Wilson,Tuvalu,474-  8-2326,kristy.wilson@gmail.io,False,67024.14
C326089,Stephen,Mcbeth,Tuvalu, 56- 99-5937,stephen.mcbeth@gmail.com,False,27576.03
C712123,Martin,Atkin,Tuvalu,534-451-554,martin.atkin@gmail.com,True,61400.77
C246839,Jennifer,Yang,Rarotonga,955-  0-847,jennifer.yang@gmail.com,True,25013.31
C736001,Michael,Chen,Samoa,208-892-9227,michael.chen@gmail.io,False,86145.83
C345804,Melissa,Fridman,Tuvalu,977-527-8407,melissa.fridman@gmail.org,False,58650.84
C216219,Harold,Murillo,Samoa,895-932-5770,harold.murillo@gmail.com,False,33358.58
C186996,Frances,Medlin,Rarotonga,819-414-2411,frances.medlin@gmail.io,True,16079.01
C676331,Robert,Wilson,Rarotonga,824-185-6573,robert.wilson@gmail.net,True,22618.43
C419913,Ivory,Williams,Rarotonga,685-991-7565,ivory.williams@gmail.org,False,49439.77
C920674,Tracy,Haggerty,Rarotonga,652-798-3273,tracy.haggerty@gmail.com,False,57863.35
C704378,Theresa,Zamora,Rarotonga,700-190-5414,theresa.zamora@gmail.org,True,31827.96
C280031,Keith,Matlock,Rarotonga,694-826-8445,keith.matlock@gmail.io,True,93977.55
C158805,Tonya,Shockey,Tuvalu,403- 61-8016,tonya.shockey@gmail.io,False,45043.57
C494427,Vivian,Hall,Tuvalu,494-594-1156,vivian.hall@gmail.com,True,89557.73
C931060,Natalie,Miller,Samoa,953-495-7520,natalie.miller@gmail.org,True,86108.09
C432015,Joan,Nowlin,Samoa,834-197-8101,joan.nowlin@gmail.io,False,19055.85
C546735,Daniel,Shield,Tuvalu,920-923-7120,daniel.shield@gmail.io,True,62337.57
C846939,Frances,Baker,Tuvalu,429- 90-1631,frances.baker@gmail.io,True,99886.14
C384203,Junior,Scott,Tuvalu, 33-637-2918,junior.scott@gmail.org,True,55870.87
C019058,Larry,Ott,Samoa,161-231-5543,larry.ott@gmail.io,True,81045.18
C421594,Ryan,Esparza,Tuvalu,333-632-2840,ryan.esparza@gmail.org,True,25636.67
C888596,Ginny,Crow,Rarotonga,596-869-1718,ginny.crow@gmail.org,False,63404.64
C796535,Mattie,Callahan,Rarotonga,653-709-9691,mattie.callahan@gmail.com,False,40476.16
C649636,Stephen,Lampkin,Tuvalu,  5-120-5522,stephen.lampkin@gmail.org,True,28469.76
C880480,Lee,Brouillette,Samoa,471-515-6875,lee.brouillette@gmail.io,True,79111.25
C797482,James,Jones,Tuvalu, 47-730-5213,james.jones@gmail.net,False,26707.7
C717494,Robert,Vargas,Tuvalu,742-318-858,robert.vargas@gmail.io,True,79532.37
C785282,Mary,Gonzalez,Rarotonga,224-176-8627,mary.gonzalez@gmail.org,True,66241.5
C968584,Anne,Law,Samoa,436-651-9220,anne.law@gmail.io,False,15597.83
C476411,Kenneth,Greathouse,Tuvalu,670-228-5494,kenneth.greathouse@gmail.net,False,18649.2
C419649,Louise,Becerra,Samoa,114-590-3298,louise.becerra@gmail.org,True,15798.49
C067670,Eugenia,Holmes,Samoa,547-792-7319,eugenia.holmes@gmail.io,False,22357.33
C391692,Aide,Dunkel,Rarotonga,484-472-8174,aide.dunkel@gmail.net,False,15385.22
C945215,Scott,Cox,Tuvalu,243-823-6965,scott.cox@gmail.com,False,95110.34
C645612,Francis,Slater,Samoa,371-927-7339,francis.slater@gmail.org,True,85174.26
C229444,Monica,Verch,Rarotonga,779-132-2016,monica.verch@gmail.net,True,85.98
C995344,Barbara,Young,Tuvalu,677-238-4968,barbara.young@gmail.io,True,88696.02
C460540,Kristen,Hollis,Rarotonga,299-726-8988,kristen.hollis@gmail.com,False,63487.92
C401252,Thomas,Francis,Samoa,282-465-1445,thomas.francis@gmail.net,True,25926.16
C554188,Jermaine,Watkins,Tuvalu,800-946-2879,jermaine.watkins@gmail.net,False,42194.35
C632007,Julia,Ouellette,Rarotonga,376-159-4511,julia.ouellette@gmail.org,False,2027.21
C802507,Juanita,Williams,Rarotonga,475- 59-6679,juanita.williams@gmail.com,False,46435.12
C575153,Trevor,Ross,Tuvalu,596-878-1686,trevor.ross@gmail.com,True,36261.19
C963341,Frances,Hahn,Tuvalu,357- 63-2545,frances.hahn@gmail.org,False,43044.74
C231961,Barbra,Craft,Samoa,632-339-1264,barbra.craft@gmail.io,True,91925.22
C804159,Mary,Gooch,Tuvalu,124-941-557,mary.gooch@gmail.io,False,93578.37
C665538,Clifford,Popovich,Samoa,678-687-7200,clifford.popovich@gmail.com,True,23202.33
C501540,Patricia,English,Rarotonga,762- 16-1140,patricia.english@gmail.net,True,33506.81
C454753,Denise,Wilburn,Samoa,213-283-9629,denise.wilburn@gmail.io,True,39872.94
C117784,David,Harris,Rarotonga,515-565-1723,david.harris@gmail.net,False,97681.11
C636835,Rick,Schneider,Rarotonga,667-612-7829,rick.schneider@gmail.org,False,10577.02
C007827,Jay,Taylor,Samoa,797-937-5723,jay.taylor@gmail.org,True,7110.09
C132664,Heather,Dobson,Rarotonga,401-788-7671,heather.dobson@gmail.net,True,89964.38
C273551,Donna,France,Tuvalu,201-223-2488,donna.france@gmail.org,True,35491.78
C665597,Edward,Bennett,Samoa,504-826-8822,edward.bennett@gmail.org,True,74559.53
C113175,Richard,Griego,Rarotonga,627-630-3680,richard.griego@gmail.net,False,19588.01
C673896,Betty,Bennett,Samoa,276-717-1282,betty.bennett@gmail.io,False,11091.47
C308622,Theresa,Capuano,Tuvalu,788-800-9148,theresa.capuano@gmail.org,False,17403.48
C582554,Spencer,Jackson,Rarotonga,100-480-1746,spencer.jackson@gmail.org,False,34170.64
C948446,William,Courser,Rarotonga,313-557-8410,william.courser@gmail.com,True,47985.43
C265688,Travis,Kenne,Rarotonga,528-798-7144,travis.kenne@gmail.org,True,72864.09
C221101,Krystle,Simpson,Tuvalu,746-644-4811,krystle.simpson@gmail.com,True,50264.44
C653122,Kathleen,Jones,Samoa,306-435-4768,kathleen.jones@gmail.net,True,17240.33
C188068,Ruby,Murphy,Tuvalu,107-867-4533,ruby.murphy@gmail.com,False,141.56
C858174,Ashley,Wakefield,Tuvalu, 10-498-8727,ashley.wakefield@gmail.com,True,40930.89
C920175,Byron,Baker,Samoa,512-224-5820,byron.baker@gmail.io,True,24036.0
C695023,Roland,Bagaoisan,Samoa,957-480-567,roland.bagaoisan@gmail.org,False,59291.03
C837939,Kimberly,Farrell,Samoa,372-693-2197,kimberly.farrell@gmail.com,False,24613.3
C634619,Diana,Carter,Samoa,327-697-8932,diana.carter@gmail.com,True,53616.33
C609945,Nick,Odougherty,Samoa,705-684-3114,nick.odougherty@gmail.io,True,54845.53
C536186,Paul,Quiggle,Samoa,103-739-6828,paul.quiggle@gmail.net,True,54223.65
C474492,Kerri,Penland,Samoa, 17-919-501,kerri.penland@gmail.com,False,462.92
C242508,Anthony,Leggett,Tuvalu, 95-676-1737,anthony.leggett@gmail.com,False,82918.84
C883504,Arthur,Melton,Samoa,699-199-7623,arthur.melton@gmail.net,True,8252.41
C846353,Dorothy,Buehler,Rarotonga,732-568-602,dorothy.buehler@gmail.com,True,84421.15
C486085,David,Vasquez,Rarotonga,156-936-5228,david.vasquez@gmail.org,False,16917.84
C160714,Erwin,Boyland,Tuvalu,  7-439-698,erwin.boyland@gmail.org,False,79672.88
C663875,Gordon,Blume,Rarotonga,541-701-2669,gordon.blume@gmail.io,True,22606.19
C188762,Michael,Hobbins,Rarotonga,185-333-785,michael.hobbins@gmail.io,False,28232.87
C700904,Albert,Abraham,Tuvalu,543-629-2385,albert.abraham@PEBKAC.org,True,15681.12
C110417,Shirley,Ward,Coin-ops,122-148-6332,shirley.ward@crystallite.net,True,13638.78
C409354,Lisa,Loguidice,Cytokines,918-153-3861,lisa.loguidice@turbos.com,True,48349.49
